# recorded_at: 02_33_17_16_05_26
# replay_hz: 30.0
timestamp,SpL_position,SpL_velocity,SpL_torque,SpL_temperature,SpL_mode,SpL_fault,SpL_enabled,SrL_position,SrL_velocity,SrL_torque,SrL_temperature,SrL_mode,SrL_fault,SrL_enabled,SwL_position,SwL_velocity,SwL_torque,SwL_temperature,SwL_mode,SwL_fault,SwL_enabled,EpL_position,EpL_velocity,EpL_torque,EpL_temperature,EpL_mode,EpL_fault,EpL_enabled,WwL_position,WwL_velocity,WwL_torque,WwL_temperature,WwL_mode,WwL_fault,WwL_enabled,WpL_position,WpL_velocity,WpL_torque,WpL_temperature,WpL_mode,WpL_fault,WpL_enabled,WrL_position,WrL_velocity,WrL_torque,WrL_temperature,WrL_mode,WrL_fault,WrL_enabled
10.449,-0.03816937514305252,0.45470359349965506,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.012497138933394325,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.10093842984664647,-0.000915541313801782,28.0,0,0,0,-0.03510048065919058,0.02595559624628052,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.11346608682383419,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,0.09063859006637642,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.028870069428549527,-0.00025940337224383825,32.0,0,0,0
10.4824,-0.02934630350194567,0.3918974593728528,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.047745479514762934,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.0445410849164567,-0.000915541313801782,28.0,0,0,0,-0.03510048065919058,0.02595559624628052,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.10003814755474139,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,0.053040360112916574,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.16449225604638684,-0.00025940337224383825,32.0,0,0,0
10.5158,-0.02052323186083882,0.34126802471961426,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.014419775692378067,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.02403295948729678,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,-0.05928130006866539,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.024841687647821686,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,0.17792019531547965,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.015442130159456724,-0.00025940337224383825,32.0,0,0,0
10.5492,-0.014385442893109612,0.28551155870908573,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.015060654612039315,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.07530327306019657,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,0.01121538109407183,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.03155565728236809,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,0.07989623865110218,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.055725947966735134,-0.00025940337224383825,32.0,0,0,0
10.5826,-0.010165712977798336,0.04133669031815046,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.052231631952391666,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.0016021972991531186,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,-0.062485694666971625,-0.000915541313801782,30.0,0,0,0,-0.054664682993820435,0.08795300221255786,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,0.15106431677729404,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.0020141908903639205,-0.00025940337224383825,32.0,0,0,0
10.616,-0.007864042114899661,0.07658503089951907,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.06504921034561661,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.1310597390707251,-0.000915541313801782,28.0,0,0,0,-0.03663492790112066,0.049668116273746676,-0.000915541313801782,30.0,0,0,0,-0.054664682993820435,0.19000534065766317,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.058411535820553695,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.03155565728236809,-0.00025940337224383825,32.0,0,0,0
10.6505,-0.007480430304418917,0.0016021972991531186,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.004806591897459356,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.1310597390707251,-0.000915541313801782,28.0,0,0,0,-0.03816937514305252,-0.1176012817578389,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.003356984817273201,-0.00025940337224383825,30.0,0,0,0,6.056655069810027,-0.014099336232547444,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.016784924086366004,-0.00025940337224383825,32.0,0,0,0
10.6862,-0.009782101167315815,-0.15861753261615874,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.06825360494392285,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.009933623254749335,-0.000915541313801782,28.0,0,0,0,-0.03778576333257,0.14772259098191753,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.015442130159456724,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,0.03961242084382377,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.015442130159456724,-0.00025940337224383825,32.0,0,0,0
10.7211,-0.012850995651179531,-0.07914854657816406,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.029800869764248006,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.05864042114900414,-0.000915541313801782,28.0,0,0,0,-0.03625131609063992,0.11503776607919391,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.0006713969634546402,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,0.03961242084382377,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.055725947966735134,-0.00025940337224383825,32.0,0,0,0
10.7545,-0.017837949187455848,-0.218860151064316,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.004165712977798108,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.06376745250629412,-0.000915541313801782,28.0,0,0,0,-0.03663492790112066,0.015060654612039315,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.0060425726710917615,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.14569314106965692,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.12823682001983627,-0.00025940337224383825,32.0,0,0,0
10.7879,-0.02320851453421824,-0.22462806134126723,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.004165712977798108,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.16118104829480373,-0.000915541313801782,28.0,0,0,0,-0.03625131609063992,-0.08299382009613154,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.126894026092927,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,0.027527275501640247,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.10272373540855995,-0.00025940337224383825,32.0,0,0,0
10.8213,-0.029729915312429966,-0.21181048294804228,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.05094987411306917,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.15349050125886876,-0.000915541313801782,28.0,0,0,0,-0.03663492790112066,0.0009613183794918712,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.07721065079728362,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.030212863355458808,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.10003814755474139,-0.00025940337224383825,32.0,0,0,0
10.8548,-0.03625131609063992,-0.3284504463263893,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.011856260013733078,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.0016021972991531186,-0.000915541313801782,28.0,0,0,0,-0.03663492790112066,-0.07209887846189034,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.07721065079728362,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,0.27325856412603855,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.0006713969634546402,-0.00025940337224383825,32.0,0,0,0
10.8882,-0.04315632867933061,-0.3271686884870668,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.018265049210345552,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.16310368505378747,-0.000915541313801782,28.0,0,0,0,-0.03586770428015562,-0.037491416800182975,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.14435034714274764,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,0.08123903257801146,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.06915388723582794,-0.00025940337224383825,32.0,0,0,0
10.9217,-0.0508285648889899,-0.2406500343327984,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.047745479514762934,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.02915999084458676,-0.000915541313801782,28.0,0,0,0,-0.03663492790112066,-0.02915999084458676,-0.000915541313801782,30.0,0,0,0,-0.054664682993820435,0.10809491111619707,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,-0.019470511940184565,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.1886625467307539,-0.00025940337224383825,32.0,0,0,0
10.9552,-0.05773357747768415,-0.2906385900663757,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.03620965896086048,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.013138017853055572,-0.000915541313801782,28.0,0,0,0,-0.03586770428015562,-0.010574502174410583,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.055725947966735134,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.07989623865110218,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.03155565728236809,-0.00025940337224383825,32.0,0,0,0
10.9886,-0.05773357747768415,-0.2906385900663757,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.02595559624628052,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.10029755092698522,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,-0.12785534447241886,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.04766918440527945,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.21686121919584878,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.17120622568093324,-0.00025940337224383825,32.0,0,0,0
11.022,-0.06502220187686092,-0.2906385900663757,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.02403295948729678,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.012497138933394325,-0.000915541313801782,28.0,0,0,0,-0.03586770428015562,-0.094529640650034,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.26520180056458287,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.18597695887693533,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.016784924086366004,-0.00025940337224383825,32.0,0,0,0
11.0556,-0.07231082627603591,-0.18040741588464115,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.005447470817120603,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.0688944838635841,-0.000915541313801782,28.0,0,0,0,-0.03586770428015562,-0.094529640650034,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.07721065079728362,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,0.04766918440527945,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.007385366598001042,-0.00025940337224383825,32.0,0,0,0
11.089,-0.07883222705424586,-0.3880521858548853,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.027237354085603016,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.057358663309681646,-0.000915541313801782,28.0,0,0,0,-0.034716868848706284,0.06440833142595537,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.11480888075074347,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.17254901960784252,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.03961242084382377,-0.00025940337224383825,32.0,0,0,0
11.1224,-0.08497001602197152,-0.19642938887617234,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.004165712977798108,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.06120393682764913,-0.000915541313801782,28.0,0,0,0,-0.034716868848706284,0.07466239414053533,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.12018005645838059,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,0.14972152285038476,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.07452506294346506,-0.00025940337224383825,32.0,0,0,0
11.1558,-0.0907241931792182,-0.16502632181277122,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.040054932478827965,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.00865186541542684,-0.000915541313801782,28.0,0,0,0,-0.03510048065919058,-0.03428702220187674,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.028870069428549527,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,-0.04498359655146089,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.11078049897001563,-0.00025940337224383825,32.0,0,0,0
11.1892,-0.09494392309452948,-0.1188830395971614,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.04069581139848921,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.00865186541542684,-0.000915541313801782,28.0,0,0,0,-0.034716868848706284,0.024673838406958026,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.06646829938200938,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,0.014099336232547444,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.11212329289692491,-0.00025940337224383825,32.0,0,0,0
11.2227,-0.09916365300984253,-0.08683909361409903,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.042618448157472955,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.15605401693751375,-0.000915541313801782,28.0,0,0,0,-0.034716868848706284,0.12593270771343512,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.11749446860456203,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,0.03289845120927737,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.004699778744182481,-0.00025940337224383825,32.0,0,0,0
11.2561,-0.10184893568322195,-0.07658503089951907,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.01377889677271682,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.009292744335088088,-0.000915541313801782,28.0,0,0,0,-0.034716868848706284,0.009933623254749335,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.012756542305638163,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,0.03692683299000521,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.004699778744182481,-0.00025940337224383825,32.0,0,0,0
11.2895,-0.10376699473563633,-0.17399862668802868,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.052872510872052914,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.02339208056763553,-0.000915541313801782,28.0,0,0,0,-0.034716868848706284,0.042618448157472955,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.008728160524910322,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.011413748378728883,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.0718394750896465,-0.00025940337224383825,32.0,0,0,0
11.3229,-0.10491783016708567,-0.01377889677271682,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.09132524605172776,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.015060654612039315,-0.000915541313801782,28.0,0,0,0,-0.034716868848706284,0.0567177843900204,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.053040360112916574,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.011413748378728883,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.03289845120927737,-0.00025940337224383825,32.0,0,0,0
11.3564,-0.10491783016708567,-0.0676127260242616,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.09132524605172776,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.14131380178530506,-0.000915541313801782,28.0,0,0,0,-0.034716868848706284,0.0310826276035705,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.06781109330891866,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,-0.0651255054551001,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.04766918440527945,-0.00025940337224383825,32.0,0,0,0
11.3898,-0.10491783016708567,0.004165712977798108,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.14900434882124003,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.0688944838635841,-0.000915541313801782,28.0,0,0,0,-0.03510048065919058,0.06633096818493911,-0.000915541313801782,30.0,0,0,0,-0.054664682993820435,0.07721065079728362,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.019470511940184565,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.14435034714274764,-0.00025940337224383825,32.0,0,0,0
11.4232,-0.10415060654612063,0.10734721904325895,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.03877317463950547,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.019546807049668047,-0.000915541313801782,28.0,0,0,0,-0.03510048065919058,-0.025314717326619274,-0.000915541313801782,30.0,0,0,0,-0.054664682993820435,0.11883726253147131,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,0.0651255054551001,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.0919813839932857,-0.00025940337224383825,32.0,0,0,0
11.4566,-0.10338338292515559,0.02403295948729678,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.03813229571984422,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.07786678873884156,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,0.006729228656443098,-0.000915541313801782,30.0,0,0,0,-0.054664682993820435,0.11883726253147131,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,-0.11749446860456203,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.09735255970092282,-0.00025940337224383825,32.0,0,0,0
11.49,-0.10184893568322195,0.0810711833371478,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.10157930876630772,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.03685053788052173,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,0.04069581139848921,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.011413748378728883,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.0718394750896465,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.030212863355458808,-0.00025940337224383825,32.0,0,0,0
11.5234,-0.10031448844129187,0.015060654612039315,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.09004348821240526,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.08491645685511529,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,0.15477225909819126,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.10675211718928779,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.10675211718928779,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.16449225604638684,-0.00025940337224383825,32.0,0,0,0
11.5568,-0.09878004119935824,0.12657358663309637,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.07209887846189034,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.09837491416800148,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,0.03172350652323175,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.03289845120927737,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,0.12823682001983627,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.003356984817273201,-0.00025940337224383825,32.0,0,0,0
11.5902,-0.09878004119935824,0.12657358663309637,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.019546807049668047,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.02339208056763553,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,-0.04582284275577919,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.007385366598001042,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.09063859006637642,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.012756542305638163,-0.00025940337224383825,32.0,0,0,0
11.6236,-0.09724559395742816,0.005447470817120603,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.18873884184023737,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.10093842984664647,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,-0.04582284275577919,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.04766918440527945,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,0.03558403906309593,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.05035477225909801,-0.00025940337224383825,32.0,0,0,0
11.657,-0.095327534905012,-0.030441748683909253,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.030441748683909253,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.0554360265506979,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,0.022110322728313037,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.12286564431219915,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,0.14166475928892908,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.03961242084382377,-0.00025940337224383825,32.0,0,0,0
11.6904,-0.0930258640421151,0.05094987411306917,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.03172350652323175,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.02851911192492551,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,0.027237354085603016,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.03558403906309593,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.03424124513618665,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.08123903257801146,-0.00025940337224383825,32.0,0,0,0
11.7238,-0.09110780498969895,0.06569008926527786,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.042618448157472955,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.09004348821240526,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,0.07786678873884156,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.0020141908903639205,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,-0.014099336232547444,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.0006713969634546402,-0.00025940337224383825,32.0,0,0,0
11.7573,-0.08957335774776887,0.005447470817120603,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.10991073472190394,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.09004348821240526,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,0.19642938887617234,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.08258182650492074,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,0.012756542305638163,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.028870069428549527,-0.00025940337224383825,32.0,0,0,0
11.7907,-0.08803891050583523,-0.020187685969329294,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.012497138933394325,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.018265049210345552,-0.000915541313801782,28.0,0,0,0,-0.03586770428015562,-0.02659647516594177,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.17926298924238893,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.03692683299000521,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.12823682001983627,-0.00025940337224383825,32.0,0,0,0
11.8241,-0.08688807507438767,0.03428702220187674,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.006088349736781851,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.011856260013733078,-0.000915541313801782,28.0,0,0,0,-0.03586770428015562,-0.08427557793545404,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.0986953536278321,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.15240711070420332,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.12823682001983627,-0.00025940337224383825,32.0,0,0,0
11.8575,-0.08612085145342263,0.010574502174410583,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.03364614328221549,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.057358663309681646,-0.000915541313801782,28.0,0,0,0,-0.03586770428015562,-0.12208743419546764,-0.000915541313801782,30.0,0,0,0,-0.054664682993820435,0.03155565728236809,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.04766918440527945,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.09735255970092282,-0.00025940337224383825,32.0,0,0,0
11.8912,-0.08573723964293833,-0.0445410849164567,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.04133669031815046,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.06376745250629412,-0.000915541313801782,28.0,0,0,0,-0.03586770428015562,-0.0810711833371478,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.012756542305638163,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.04766918440527945,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.03826962691691449,-0.00025940337224383825,32.0,0,0,0
11.9249,-0.08573723964293833,-0.057358663309681646,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.015701533531700562,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.0189059281300068,-0.000915541313801782,28.0,0,0,0,-0.03586770428015562,0.03813229571984422,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.09063859006637642,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.061097123674372256,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.14837872892347548,-0.00025940337224383825,32.0,0,0,0
11.9584,-0.08573723964293833,0.013138017853055572,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.015701533531700562,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.013138017853055572,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,-0.005447470817120603,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.004699778744182481,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,-0.08392462043183002,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.08795300221255786,-0.00025940337224383825,32.0,0,0,0
11.9918,-0.08612085145342263,-0.027237354085603016,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.09004348821240526,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.004165712977798108,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,0.03300526436255424,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.054383154039825854,-0.00025940337224383825,30.0,0,0,0,6.057422293430992,-0.026184481574730967,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.020813305867093845,-0.00025940337224383825,32.0,0,0,0
12.0255,-0.08612085145342263,0.013138017853055572,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.009933623254749335,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.0823529411764703,-0.000915541313801782,28.0,0,0,0,-0.0354840924696731,0.05864042114900414,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.054383154039825854,-0.00025940337224383825,30.0,0,0,0,6.057038681620508,-0.05035477225909801,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.12018005645838059,-0.00025940337224383825,32.0,0,0,0
